action_type	activity_comment	activity_id	activity_properties	assay_chembl_id	assay_description	assay_type	assay_variant_accession	assay_variant_mutation	bao_endpoint	bao_format	bao_label	canonical_smiles	data_validity_comment	data_validity_description	document_chembl_id	document_journal	document_year	ligand_efficiency	molecule_chembl_id	molecule_pref_name	parent_molecule_chembl_id	pchembl_value	potential_duplicate	qudt_units	record_id	relation	src_id	standard_flag	standard_relation	standard_text_value	standard_type	standard_units	standard_upper_value	standard_value	target_chembl_id	target_organism	target_pref_name	target_tax_id	text_value	toid	type	units	uo_units	upper_value	value
	Active	18447245	[]	CHEMBL4158493	Inhibition of TOP1-mediated DNA cleavage in human HCT116 cells assessed as induction of protein-DNA covalent cleavage complex formation by measuring gammaH2AX foci formation at 1 uM after 3 hrs by DAPI staining-based immunofluorescence microscopic method	B			BAO_0000201	BAO_0000219	cell-based format	COc1cc2c(=O)n(CCN(C)C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5			CHEMBL4152380	J Med Chem	2018		CHEMBL4170692		CHEMBL4170692		0	http://qudt.org/vocab/unit#Percent	3061157		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
		18495685	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL65	CAMPTOTHECIN	CHEMBL65		1	http://qudt.org/vocab/unit#Percent	3070062	=	1	1	=		Inhibition	%		83.9	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187	85.1	83.9
		18495686	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc2c(c1)oc1c(-c3ccccc3)cc(-c3ccccc3)nc12			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4208461		CHEMBL4208461		0	http://qudt.org/vocab/unit#Percent	3070065	=	1	1	=		Inhibition	%		30.8	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		30.8
		18495687	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc2c(c1)oc1c(-c3ccccc3)cc(-c3ccccc3O)nc12			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4203576		CHEMBL4203576		0	http://qudt.org/vocab/unit#Percent	3070066	=	1	1	=		Inhibition	%		18.2	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		18.2
		18495688	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3ccccc3)c3oc4cc(O)ccc4c3n2)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4212719		CHEMBL4212719		0	http://qudt.org/vocab/unit#Percent	3070067	=	1	1	=		Inhibition	%		15.9	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		15.9
		18495689	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccccc3)c3oc4cc(O)ccc4c3n2)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4217671		CHEMBL4217671		0	http://qudt.org/vocab/unit#Percent	3070068	=	1	1	=		Inhibition	%		43.9	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		43.9
		18495690	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc2c(c1)oc1c(-c3ccccc3O)cc(-c3ccccc3)nc12			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4217148		CHEMBL4217148		0	http://qudt.org/vocab/unit#Percent	3070069	=	1	1	=		Inhibition	%		14.2	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		14.2
		18495691	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc2c(c1)oc1c(-c3ccccc3O)cc(-c3ccccc3O)nc12			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4204022		CHEMBL4204022		0	http://qudt.org/vocab/unit#Percent	3070070	=	1	1	=		Inhibition	%		30.1	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		30.1
		18495692	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3ccccc3O)c3oc4cc(O)ccc4c3n2)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4204933		CHEMBL4204933		0	http://qudt.org/vocab/unit#Percent	3070071	=	1	1	=		Inhibition	%		33.9	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		33.9
		18495693	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccccc3O)c3oc4cc(O)ccc4c3n2)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4209812		CHEMBL4209812		0	http://qudt.org/vocab/unit#Percent	3070072	=	1	1	=		Inhibition	%		3.3	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		3.3
		18495694	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3ccccc3)nc3c2oc2cc(O)ccc23)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4209298		CHEMBL4209298		0	http://qudt.org/vocab/unit#Percent	3070073	=	1	1	=		Inhibition	%		27.4	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		27.4
		18495695	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3ccccc3O)nc3c2oc2cc(O)ccc23)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4206810		CHEMBL4206810		0	http://qudt.org/vocab/unit#Percent	3070074	=	1	1	=		Inhibition	%		25.6	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		25.6
		18495696	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3cccc(O)c3)c3oc4cc(O)ccc4c3n2)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4211753		CHEMBL4211753		0	http://qudt.org/vocab/unit#Percent	3070075	=	1	1	=		Inhibition	%		22.4	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		22.4
		18495697	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3cccc(O)c3)c3oc4cc(O)ccc4c3n2)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4216724		CHEMBL4216724		0	http://qudt.org/vocab/unit#Percent	3070076	=	1	1	=		Inhibition	%		66.3	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		66.3
		18495698	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccccc3)nc3c2oc2cc(O)ccc23)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4217010		CHEMBL4217010		0	http://qudt.org/vocab/unit#Percent	3070077	=	1	1	=		Inhibition	%		30.3	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		30.3
		18495699	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccccc3O)nc3c2oc2cc(O)ccc23)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4212032		CHEMBL4212032		0	http://qudt.org/vocab/unit#Percent	3070078	=	1	1	=		Inhibition	%		39.9	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		39.9
		18495700	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3cccc(O)c3)nc3c2oc2cc(O)ccc23)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4212582		CHEMBL4212582		0	http://qudt.org/vocab/unit#Percent	3070079	=	1	1	=		Inhibition	%		71.7	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		71.7
		18495701	[]	CHEMBL4188260	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 100 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccc(O)cc3)c3oc4cc(O)ccc4c3n2)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4207679		CHEMBL4207679		0	http://qudt.org/vocab/unit#Percent	3070080	=	1	1	=		Inhibition	%		33.8	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		33.8
		18495702	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL65	CAMPTOTHECIN	CHEMBL65		1	http://qudt.org/vocab/unit#Percent	3070062	=	1	1	=		Inhibition	%		45.6	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187	47.8	45.6
		18495703	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc2c(c1)oc1c(-c3ccccc3)cc(-c3ccccc3)nc12			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4208461		CHEMBL4208461		0	http://qudt.org/vocab/unit#Percent	3070065	=	1	1	=		Inhibition	%		0.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		0.0
	Not Determined	18495704	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc2c(c1)oc1c(-c3ccccc3)cc(-c3ccccc3O)nc12			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4203576		CHEMBL4203576		0	http://qudt.org/vocab/unit#Percent	3070066		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Not Determined	18495705	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3ccccc3)c3oc4cc(O)ccc4c3n2)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4212719		CHEMBL4212719		0	http://qudt.org/vocab/unit#Percent	3070067		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
		18495706	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccccc3)c3oc4cc(O)ccc4c3n2)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4217671		CHEMBL4217671		0	http://qudt.org/vocab/unit#Percent	3070068	=	1	1	=		Inhibition	%		0.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		0.0
	Not Determined	18495707	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc2c(c1)oc1c(-c3ccccc3O)cc(-c3ccccc3)nc12			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4217148		CHEMBL4217148		0	http://qudt.org/vocab/unit#Percent	3070069		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
		18495708	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc2c(c1)oc1c(-c3ccccc3O)cc(-c3ccccc3O)nc12			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4204022		CHEMBL4204022		0	http://qudt.org/vocab/unit#Percent	3070070	=	1	1	=		Inhibition	%		0.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		0.0
		18495709	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3ccccc3O)c3oc4cc(O)ccc4c3n2)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4204933		CHEMBL4204933		0	http://qudt.org/vocab/unit#Percent	3070071	=	1	1	=		Inhibition	%		0.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		0.0
	Not Determined	18495710	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccccc3O)c3oc4cc(O)ccc4c3n2)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4209812		CHEMBL4209812		0	http://qudt.org/vocab/unit#Percent	3070072		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Not Determined	18495711	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3ccccc3)nc3c2oc2cc(O)ccc23)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4209298		CHEMBL4209298		0	http://qudt.org/vocab/unit#Percent	3070073		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Not Determined	18495712	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3ccccc3O)nc3c2oc2cc(O)ccc23)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4206810		CHEMBL4206810		0	http://qudt.org/vocab/unit#Percent	3070074		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Not Determined	18495713	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1cccc(-c2cc(-c3cccc(O)c3)c3oc4cc(O)ccc4c3n2)c1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4211753		CHEMBL4211753		0	http://qudt.org/vocab/unit#Percent	3070075		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
		18495714	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3cccc(O)c3)c3oc4cc(O)ccc4c3n2)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4216724		CHEMBL4216724		0	http://qudt.org/vocab/unit#Percent	3070076	=	1	1	=		Inhibition	%		38.1	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		38.1
		18495715	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccccc3)nc3c2oc2cc(O)ccc23)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4217010		CHEMBL4217010		0	http://qudt.org/vocab/unit#Percent	3070077	=	1	1	=		Inhibition	%		0.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		0.0
		18495716	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccccc3O)nc3c2oc2cc(O)ccc23)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4212032		CHEMBL4212032		0	http://qudt.org/vocab/unit#Percent	3070078	=	1	1	=		Inhibition	%		0.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		0.0
		18495717	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3cccc(O)c3)nc3c2oc2cc(O)ccc23)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4212582		CHEMBL4212582		0	http://qudt.org/vocab/unit#Percent	3070079	=	1	1	=		Inhibition	%		60.9	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		60.9
		18495718	[]	CHEMBL4188261	Inhibition of human recombinant topoisomerase-1 assessed as inhibition of relaxation of supercoiled pBR322 plasmid DNA at 20 uM measured after 1 hr by ethidium bromide staining based agarose gel electrophoresis relative to control	B			BAO_0000201	BAO_0000357	single protein format	Oc1ccc(-c2cc(-c3ccc(O)cc3)c3oc4cc(O)ccc4c3n2)cc1			CHEMBL4184253	Bioorg Med Chem Lett	2018		CHEMBL4207679		CHEMBL4207679		0	http://qudt.org/vocab/unit#Percent	3070080	=	1	1	=		Inhibition	%		18.6	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH	%	UO_0000187		18.6
	Active	18516547	[]	CHEMBL4193083	Inhibition of human topoisomerase-1 expressed in baculovirus infected insect cells at 80 uM using supercoiled pGEM-5Zf(+) plasmid DNA as substrate after 30 mins by agarose gel electrophoresis method	B			BAO_0000201	BAO_0000219	cell-based format	c1ccc2nc3c(cc2c1)Cn1c-3nc2ccccc21			CHEMBL4190294	Eur J Med Chem	2017		CHEMBL4216898		CHEMBL4216898		0	http://qudt.org/vocab/unit#Percent	3074378		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Active	18516548	[]	CHEMBL4193083	Inhibition of human topoisomerase-1 expressed in baculovirus infected insect cells at 80 uM using supercoiled pGEM-5Zf(+) plasmid DNA as substrate after 30 mins by agarose gel electrophoresis method	B			BAO_0000201	BAO_0000219	cell-based format	Brc1cccc2cc3c(nc12)-c1nc2ccccc2n1C3			CHEMBL4190294	Eur J Med Chem	2017		CHEMBL4205189		CHEMBL4205189		0	http://qudt.org/vocab/unit#Percent	3074379		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Active	18516549	[]	CHEMBL4193083	Inhibition of human topoisomerase-1 expressed in baculovirus infected insect cells at 80 uM using supercoiled pGEM-5Zf(+) plasmid DNA as substrate after 30 mins by agarose gel electrophoresis method	B			BAO_0000201	BAO_0000219	cell-based format	Cc1cccc2cc3c(nc12)-c1nc2ccccc2n1C3			CHEMBL4190294	Eur J Med Chem	2017		CHEMBL4212193		CHEMBL4212193		0	http://qudt.org/vocab/unit#Percent	3074381		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Active	18516550	[]	CHEMBL4193083	Inhibition of human topoisomerase-1 expressed in baculovirus infected insect cells at 80 uM using supercoiled pGEM-5Zf(+) plasmid DNA as substrate after 30 mins by agarose gel electrophoresis method	B			BAO_0000201	BAO_0000219	cell-based format	Cc1ccc2cc3c(nc2c1)-c1nc2ccccc2n1C3			CHEMBL4190294	Eur J Med Chem	2017		CHEMBL4209046		CHEMBL4209046		0	http://qudt.org/vocab/unit#Percent	3074382		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Active	18516551	[]	CHEMBL4193083	Inhibition of human topoisomerase-1 expressed in baculovirus infected insect cells at 80 uM using supercoiled pGEM-5Zf(+) plasmid DNA as substrate after 30 mins by agarose gel electrophoresis method	B			BAO_0000201	BAO_0000219	cell-based format	Cc1ccc2nc3c(cc2c1)Cn1c-3nc2ccccc21			CHEMBL4190294	Eur J Med Chem	2017		CHEMBL4213969		CHEMBL4213969		0	http://qudt.org/vocab/unit#Percent	3074383		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Active	18516552	[]	CHEMBL4193083	Inhibition of human topoisomerase-1 expressed in baculovirus infected insect cells at 80 uM using supercoiled pGEM-5Zf(+) plasmid DNA as substrate after 30 mins by agarose gel electrophoresis method	B			BAO_0000201	BAO_0000219	cell-based format	COc1cccc2cc3c(nc12)-c1nc2ccccc2n1C3			CHEMBL4190294	Eur J Med Chem	2017		CHEMBL4215395		CHEMBL4215395		0	http://qudt.org/vocab/unit#Percent	3074384		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Active	18516553	[]	CHEMBL4193083	Inhibition of human topoisomerase-1 expressed in baculovirus infected insect cells at 80 uM using supercoiled pGEM-5Zf(+) plasmid DNA as substrate after 30 mins by agarose gel electrophoresis method	B			BAO_0000201	BAO_0000219	cell-based format	COc1ccc2cc3c(nc2c1)-c1nc2ccccc2n1C3			CHEMBL4190294	Eur J Med Chem	2017		CHEMBL4210447		CHEMBL4210447		0	http://qudt.org/vocab/unit#Percent	3074385		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
	Active	18516554	[]	CHEMBL4193083	Inhibition of human topoisomerase-1 expressed in baculovirus infected insect cells at 80 uM using supercoiled pGEM-5Zf(+) plasmid DNA as substrate after 30 mins by agarose gel electrophoresis method	B			BAO_0000201	BAO_0000219	cell-based format	COc1ccc2nc3c(cc2c1)Cn1c-3nc2ccccc21			CHEMBL4190294	Eur J Med Chem	2017		CHEMBL4203205		CHEMBL4203205		0	http://qudt.org/vocab/unit#Percent	3074386		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
