doid_code,doid_name,diseaseId,geneId,geneSymbol,geneName,diseaseName,score,NumberOfPubmeds,associationType,source
DOID:11934,head and neck cancer,umls:C0018671,255239,ANKK1,ankyrin repeat and kinase domain containing 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,22914,KLRK1,"killer cell lectin-like receptor subfamily K, member 1",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1026,CDKN1A,"cyclin-dependent kinase inhibitor 1A (p21, Cip1)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1000,CDH2,"cadherin 2, type 1, N-cadherin (neuronal)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1009,CDH11,"cadherin 11, type 2, OB-cadherin (osteoblast)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,999,CDH1,"cadherin 1, type 1, E-cadherin (epithelial)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,23081,KDM4C,lysine (K)-specific demethylase 4C,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,836,CASP3,"caspase 3, apoptosis-related cysteine peptidase",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,11178,LZTS1,"leucine zipper, putative tumor suppressor 1",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7516,XRCC2,X-ray repair complementing defective repair in Chinese hamster cells 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7161,TP73,tumor protein p73,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7127,TNFAIP2,"tumor necrosis factor, alpha-induced protein 2",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7048,TGFBR2,"transforming growth factor, beta receptor II (70/80kDa)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6888,TALDO1,transaldolase 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5998,RGS3,regulator of G-protein signaling 3,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5997,RGS2,regulator of G-protein signaling 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6004,RGS16,regulator of G-protein signaling 16,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6003,RGS13,regulator of G-protein signaling 13,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,10636,RGS14,regulator of G-protein signaling 14,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6002,RGS12,regulator of G-protein signaling 12,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6001,RGS10,regulator of G-protein signaling 10,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8786,RGS11,regulator of G-protein signaling 11,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5996,RGS1,regulator of G-protein signaling 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,599,BCL2L2,BCL2-like 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,10018,BCL2L11,BCL2-like 11 (apoptosis facilitator),Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5925,RB1,retinoblastoma 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5901,RAN,"RAN, member RAS oncogene family",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5892,RAD51D,RAD51 paralog D,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5832,ALDH18A1,"aldehyde dehydrogenase 18 family, member A1",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,9529,BAG5,BCL2-associated athanogene 5,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,9531,BAG3,BCL2-associated athanogene 3,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,573,BAG1,BCL2-associated athanogene,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5444,PON1,paraoxonase 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5429,POLH,"polymerase (DNA directed), eta",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,5347,PLK1,polo-like kinase 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,56034,PDGFC,platelet derived growth factor C,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,528,ATP6V1C1,"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,498,ATP5A1,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8856,NR1I2,"nuclear receptor subfamily 1, group I, member 2",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4851,NOTCH1,notch 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4838,NODAL,nodal growth differentiation factor,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,10328,EMC8,ER membrane protein complex subunit 8,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4793,NFKBIB,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4700,NDUFA6,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4314,MMP3,"matrix metallopeptidase 3 (stromelysin 1, progelatinase)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4312,MMP1,matrix metallopeptidase 1 (interstitial collagenase),Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4297,KMT2A,lysine (K)-specific methyltransferase 2A,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,406,ARNTL,aryl hydrocarbon receptor nuclear translocator-like,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4194,MDM4,"MDM4, p53 regulator",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4152,MBD1,methyl-CpG binding domain protein 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4092,SMAD7,SMAD family member 7,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4088,SMAD3,SMAD family member 3,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,4086,SMAD1,SMAD family member 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8994,LIMD1,LIM domains containing 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,27127,SMC1B,structural maintenance of chromosomes 1B,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,253260,RICTOR,"RPTOR independent companion of MTOR, complex 2",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2852,GPER1,G protein-coupled estrogen receptor 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,574501,MIR499A,microRNA 499a,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,406941,MIR149,microRNA 149,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,285521,COX18,COX18 cytochrome c oxidase assembly factor,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,81037,CLPTM1L,CLPTM1-like,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,9739,SETD1A,SET domain containing 1A,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,348,APOE,apolipoprotein E,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,3978,LIG1,"ligase I, DNA, ATP-dependent",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,3586,IL10,interleukin 10,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,332,BIRC5,baculoviral IAP repeat containing 5,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,331,XIAP,"X-linked inhibitor of apoptosis, E3 ubiquitin protein ligase",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,3490,IGFBP7,insulin-like growth factor binding protein 7,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,3488,IGFBP5,insulin-like growth factor binding protein 5,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,3485,IGFBP2,"insulin-like growth factor binding protein 2, 36kDa",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,3383,ICAM1,intercellular adhesion molecule 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,9068,ANGPTL1,angiopoietin-like 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,51378,ANGPT4,angiopoietin 4,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2949,GSTM5,glutathione S-transferase mu 5,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2882,GPX7,glutathione peroxidase 7,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2692,GHRHR,growth hormone releasing hormone receptor,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8322,FZD4,frizzled class receptor 4,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7976,FZD3,frizzled class receptor 3,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2308,FOXO1,forkhead box O1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2254,FGF9,fibroblast growth factor 9,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2250,FGF5,fibroblast growth factor 5,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2247,FGF2,fibroblast growth factor 2 (basic),Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2237,FEN1,flap structure-specific endonuclease 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2177,FANCD2,"Fanconi anemia, complementation group D2",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2145,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2081,ERN1,endoplasmic reticulum to nucleus signaling 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,2053,EPHX2,"epoxide hydrolase 2, cytoplasmic",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,26523,AGO1,argonaute RISC catalytic component 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,406938,MIR146A,microRNA 146a,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1870,E2F2,E2F transcription factor 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,26353,HSPB8,heat shock 22kDa protein 8,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,10642,IGF2BP1,insulin-like growth factor 2 mRNA binding protein 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,79799,UGT2A3,"UDP glucuronosyltransferase 2 family, polypeptide A3",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,54487,DGCR8,DGCR8 microprocessor complex subunit,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,11218,DDX20,DEAD (Asp-Glu-Ala-Asp) box polypeptide 20,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,167127,UGT3A2,"UDP glycosyltransferase 3 family, polypeptide A2",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1643,DDB2,"damage-specific DNA binding protein 2, 48kDa",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,130,ADH6,alcohol dehydrogenase 6 (class V),Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,128,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,26166,RGS22,regulator of G-protein signaling 22,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,90427,BMF,Bcl2 modifying factor,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,144455,E2F7,E2F transcription factor 7,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,79065,ATG9A,autophagy related 9A,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,80781,COL18A1,"collagen, type XVIII, alpha 1",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1565,CYP2D6,"cytochrome P450, family 2, subfamily D, polypeptide 6",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,252969,NEIL2,nei endonuclease VIII-like 2 (E. coli),Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,29102,DROSHA,"drosha, ribonuclease type III",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1031,CDKN2C,"cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1027,CDKN1B,"cyclin-dependent kinase inhibitor 1B (p27, Kip1)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,25828,TXN2,thioredoxin 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,1019,CDK4,cyclin-dependent kinase 4,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,57510,XPO5,exportin 5,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8317,CDC7,cell division cycle 7,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,50484,RRM2B,ribonucleotide reductase M2 B (TP53 inducible),Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,27069,GHITM,growth hormone inducible transmembrane protein,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,91,ACVR1B,"activin A receptor, type IB",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,23405,DICER1,"dicer 1, ribonuclease type III",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,85397,RGS8,regulator of G-protein signaling 8,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,947,CD34,CD34 molecule,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,115201,ATG4A,"autophagy related 4A, cysteine peptidase",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,51684,SUFU,suppressor of fused homolog (Drosophila),Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,10424,PGRMC2,progesterone receptor membrane component 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,50628,GEMIN4,gem (nuclear organelle) associated protein 4,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,858,CAV2,caveolin 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,857,CAV1,"caveolin 1, caveolae protein, 22kDa",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,840,CASP7,"caspase 7, apoptosis-related cysteine peptidase",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,835,CASP2,"caspase 2, apoptosis-related cysteine peptidase",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,23410,SIRT3,sirtuin 3,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,25830,SULT4A1,"sulfotransferase family 4A, member 1",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8601,RGS20,regulator of G-protein signaling 20,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,64407,RGS18,regulator of G-protein signaling 18,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,10632,ATP5L,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,51214,IGF2-AS,IGF2 antisense RNA,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,768,CA9,carbonic anhydrase IX,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,57448,BIRC6,baculoviral IAP repeat containing 6,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,27242,TNFRSF21,"tumor necrosis factor receptor superfamily, member 21",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7507,XPA,"xeroderma pigmentosum, complementation group A",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7482,WNT2B,"wingless-type MMTV integration site family, member 2B",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7481,WNT11,"wingless-type MMTV integration site family, member 11",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,54577,UGT1A7,"UDP glucuronosyltransferase 1 family, polypeptide A7",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7248,TSC1,tuberous sclerosis 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,356,FASLG,"Fas ligand (TNF superfamily, member 6)",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8743,TNFSF10,"tumor necrosis factor (ligand) superfamily, member 10",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8793,TNFRSF10D,"tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7099,TLR4,toll-like receptor 4,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7097,TLR2,toll-like receptor 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,7015,TERT,telomerase reverse transcriptase,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,8887,TAX1BP1,Tax1 (human T-cell leukemia virus type I) binding protein 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6819,SULT1C2,"sulfotransferase family, cytosolic, 1C, member 2",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6790,AURKA,aurora kinase A,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6752,SSTR2,somatostatin receptor 2,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6751,SSTR1,somatostatin receptor 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6750,SST,somatostatin,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6696,SPP1,secreted phosphoprotein 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6667,SP1,Sp1 transcription factor,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6615,SNAI1,snail family zinc finger 1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6608,SMO,"smoothened, frizzled class receptor",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,665,BNIP3L,BCL2/adenovirus E1B 19kDa interacting protein 3-like,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6391,SDHC,"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6256,RXRA,"retinoid X receptor, alpha",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6240,RRM1,ribonucleotide reductase M1,Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6199,RPS6KB2,"ribosomal protein S6 kinase, 70kDa, polypeptide 2",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6198,RPS6KB1,"ribosomal protein S6 kinase, 70kDa, polypeptide 1",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
DOID:11934,head and neck cancer,umls:C0018671,6197,RPS6KA3,"ribosomal protein S6 kinase, 90kDa, polypeptide 3",Head and Neck Neoplasms,0.0023170675193475,1,GeneticVariation,GAD
