action_type	activity_comment	activity_id	activity_properties	assay_chembl_id	assay_description	assay_type	assay_variant_accession	assay_variant_mutation	bao_endpoint	bao_format	bao_label	canonical_smiles	data_validity_comment	data_validity_description	document_chembl_id	document_journal	document_year	ligand_efficiency	molecule_chembl_id	molecule_pref_name	parent_molecule_chembl_id	pchembl_value	potential_duplicate	qudt_units	record_id	relation	src_id	standard_flag	standard_relation	standard_text_value	standard_type	standard_units	standard_upper_value	standard_value	target_chembl_id	target_organism	target_pref_name	target_tax_id	text_value	toid	type	units	uo_units	upper_value	value
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7723916	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21			CHEMBL1909046				CHEMBL311350	PIROMIDIC ACID	CHEMBL311350		0		1540063		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724054	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1			CHEMBL1909046				CHEMBL976	PRAZIQUANTEL	CHEMBL976		0		1540071		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724055	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1			CHEMBL1909046				CHEMBL976	PRAZIQUANTEL	CHEMBL976		0		1540071		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724176	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1			CHEMBL1909046				CHEMBL897	PROBENECID	CHEMBL897		0		1540079		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724177	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1			CHEMBL1909046				CHEMBL897	PROBENECID	CHEMBL897		0		1540079		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724743	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1			CHEMBL1909046				CHEMBL57	NEVIRAPINE	CHEMBL57		0		1539983		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724744	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1			CHEMBL1909046				CHEMBL57	NEVIRAPINE	CHEMBL57		0		1539983		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724863	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21			CHEMBL1909046				CHEMBL13341	NIMETAZEPAM	CHEMBL13341		0		1539991		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724864	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21			CHEMBL1909046				CHEMBL13341	NIMETAZEPAM	CHEMBL13341		0		1539991		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724978	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C			CHEMBL1909046				CHEMBL1162	NORETHINDRONE	CHEMBL1162		0		1539999		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7724979	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C			CHEMBL1909046				CHEMBL1162	NORETHINDRONE	CHEMBL1162		0		1539999		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7726504	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CC(CN1c2ccccc2Sc2ccccc21)N(C)C			CHEMBL1909046				CHEMBL643	PROMETHAZINE	CHEMBL643		0		1540088		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7726505	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CC(CN1c2ccccc2Sc2ccccc21)N(C)C			CHEMBL1909046				CHEMBL643	PROMETHAZINE	CHEMBL643		0		1540088		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7726592	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1			CHEMBL1909046				CHEMBL469912	PUROMYCIN	CHEMBL469912		0		1540096		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7726593	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1			CHEMBL1909046				CHEMBL469912	PUROMYCIN	CHEMBL469912		0		1540096		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727250	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C			CHEMBL1909046				CHEMBL1201146	NORETHINDRONE ACETATE	CHEMBL1201146		0		1540000		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727251	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C			CHEMBL1909046				CHEMBL1201146	NORETHINDRONE ACETATE	CHEMBL1201146		0		1540000		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727342	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	C[C@@H](O)[C@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1			CHEMBL1909046				CHEMBL3350037		CHEMBL3350037		0		1540008		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727343	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	C[C@@H](O)[C@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1			CHEMBL1909046				CHEMBL3350037		CHEMBL3350037		0		1540008		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727431	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1			CHEMBL1909046				CHEMBL1071	OXAPROZIN	CHEMBL1071		0		1540016		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727432	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1			CHEMBL1909046				CHEMBL1071	OXAPROZIN	CHEMBL1071		0		1540016		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727637	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12			CHEMBL1909046				CHEMBL1517	OXYTETRACYCLINE	CHEMBL1517		0		1540024		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727638	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12			CHEMBL1909046				CHEMBL1517	OXYTETRACYCLINE	CHEMBL1517		0		1540024		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727754	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21			CHEMBL1909046				CHEMBL267648	PEFLOXACIN	CHEMBL267648		0		1540032		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727755	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21			CHEMBL1909046				CHEMBL267648	PEFLOXACIN	CHEMBL267648		0		1540032		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727869	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21			CHEMBL1909046				CHEMBL531	PERGOLIDE	CHEMBL531		0		1540040		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727870	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21			CHEMBL1909046				CHEMBL531	PERGOLIDE	CHEMBL531		0		1540040		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727987	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	Oc1ccccc1			CHEMBL1909046				CHEMBL14060	PHENOL	CHEMBL14060		0		1540048		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7727988	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	Oc1ccccc1			CHEMBL1909046				CHEMBL14060	PHENOL	CHEMBL14060		0		1540048		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728093	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CC(C)NCC(O)COc1cccc2[nH]ccc12			CHEMBL1909046				CHEMBL500	PINDOLOL	CHEMBL500		0		1540056		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728094	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CC(C)NCC(O)COc1cccc2[nH]ccc12			CHEMBL1909046				CHEMBL500	PINDOLOL	CHEMBL500		0		1540056		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728194	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O			CHEMBL1909046				CHEMBL527	PIROXICAM	CHEMBL527		0		1540064		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728195	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O			CHEMBL1909046				CHEMBL527	PIROXICAM	CHEMBL527		0		1540064		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728326	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC			CHEMBL1909046				CHEMBL2	PRAZOSIN	CHEMBL2		0		1540072		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728327	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC			CHEMBL1909046				CHEMBL2	PRAZOSIN	CHEMBL2		0		1540072		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728462	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1			CHEMBL1909046				CHEMBL608	PROBUCOL	CHEMBL608		0		1540080		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728463	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1			CHEMBL1909046				CHEMBL608	PROBUCOL	CHEMBL608		0		1540080		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728916	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O			CHEMBL1909046				CHEMBL757	NANDROLONE	CHEMBL757		0		1539976		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7728917	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O			CHEMBL1909046				CHEMBL757	NANDROLONE	CHEMBL757		0		1539976		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7729029	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	O=C(O)c1cccnc1			CHEMBL1909046				CHEMBL573	NIACIN	CHEMBL573		0		1539984		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7729030	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	O=C(O)c1cccnc1			CHEMBL1909046				CHEMBL573	NIACIN	CHEMBL573		0		1539984		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7729142	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1			CHEMBL1909046				CHEMBL1428	NIMODIPINE	CHEMBL1428		0		1539992		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7729143	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1			CHEMBL1909046				CHEMBL1428	NIMODIPINE	CHEMBL1428		0		1539992		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7730752	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1			CHEMBL1909046				CHEMBL631	PROPAFENONE	CHEMBL631		0		1540089		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7730753	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1			CHEMBL1909046				CHEMBL631	PROPAFENONE	CHEMBL631		0		1540089		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7730868	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	NC(=O)c1cnccn1			CHEMBL1909046				CHEMBL614	PYRAZINAMIDE	CHEMBL614		0		1540097		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7730869	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	NC(=O)c1cnccn1			CHEMBL1909046				CHEMBL614	PYRAZINAMIDE	CHEMBL614		0		1540097		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7731523	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000190	BAO_0000357	single protein format	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21			CHEMBL1909046				CHEMBL9	NORFLOXACIN	CHEMBL9		0		1540001		15	0		Not Active	IC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		IC50				
	Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured	7731524	[]	CHEMBL1909158	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)	B			BAO_0000192	BAO_0000357	single protein format	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21			CHEMBL1909046				CHEMBL9	NORFLOXACIN	CHEMBL9		0		1540001		15	0		Not Active	Ki				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606	Not Active		Ki				
